author,content
taylorswift13,"Meet The Crimson Curse.

@yelyahwilliams
#BadBloodMusicVideo http://t.co/R8nssKiXPG"
taylorswift13,"Meet Cut-Throat.

@Zendaya
#BadBloodMusicVideo http://t.co/hmBSUUNj1J"
taylorswift13,"Meet Frostbyte.

@LilyAldridge
#BadBloodMusicVideo http://t.co/UBgWF05f1I"
taylorswift13,"Meet Catastrophe.

#BadBloodMusicVideo http://t.co/q9P7JJoWld"
taylorswift13,"I was so happy tonight. See you next time, Tokyo. Next up, we bring the whole '89 show to Rockin Rio in Vegas..... http://t.co/c1Kk8CTAae"
taylorswift13,"There have been so many amazing covers of 1989 songs...
I'm going to be bold enough to say this one is my favorite.
http://t.co/JiJhpvpRup"
taylorswift13,"The 1989 World Tour has officially started.
I love you. I love you. I love you."
taylorswift13,"THAT. CROWD. THAT CROWD.
#1989TourTokyo
http://t.co/4US3iQBhum"
taylorswift13,Walking to the stage..... #1989TourTokyo
taylorswift13,"@Thejessicakorda dude come to the show!! I'll get you tickets, I know a guy."
taylorswift13,"Tokyo.. We're so excited to see you, we went to the stadium tonight to watch the stage get built. See you tomorrow:)
https://t.co/Qojua5GDVT"
taylorswift13,Never not rhyming with @edsheeran http://t.co/BL3E0kGI7i
taylorswift13,#1DayTil1989WorldTour http://t.co/E3rldBvtRJ
taylorswift13,#3DaysTil1989WorldTour
taylorswift13,"I feel so lucky to get to perform alongside people who love it this much. http://t.co/aCLZLAZFta
#1989WorldTour"
taylorswift13,Real love. @HAIMtheband @lordemusic @SerayahLove @halstonsage http://t.co/m5Fk8Bbb7J
taylorswift13,"@rhodesmusic YES! I loved it, and I adore your music. Can't wait to come see a show. Let me know if you'd ever like to come to one of mine!"
taylorswift13,"Sheep are rude.
https://t.co/DmKfrpgSTG"
taylorswift13,"It's Martha's birthday and still technically Gigi's birthday week!
Wish I was with them!
@GiGiHadid
@iammarthahunt http://t.co/89I8Oz2sGY"
taylorswift13,"Living With Roosters
A Documentary
https://t.co/wUkBMdTcWQ"
taylorswift13,"The 10 Women Who Changed My Life
@GlamourMagUK http://t.co/U6IFmEWooW"
taylorswift13,"A sneak peak into my guest edited issue of @GlamourUK.
My Women of Tomorrow: http://t.co/2mLsvdtdL9"
taylorswift13,"I got to be the editor for Glamour UK this month. It was so much fun writing
these pieces.
https://t.co/MU1UCSof8o"
taylorswift13,It's both @GiGiHadid AND @Jaime_King's birthday today-- I adore these girls and I'm so happy they were born. #SQUAD
taylorswift13,#13DaysTil1989WorldTour
taylorswift13,"Living With Meerkats - A Documentary
https://t.co/jYOzIUru25"
taylorswift13,So excited to see my 1989 World Tour-mate @ShawnMendes's album Handwritten at #1 on iTunes!!!
taylorswift13,#20DaysTil1989WorldTour
taylorswift13,@smalltownmike !!!!!!!!!!!!!!
taylorswift13,"Just so you know...

http://t.co/m710eB3WTN"
taylorswift13,You guys have really outdone yourselves with this whole '14 Billboard Nominations' situation we've got going on here...
taylorswift13,"Media, when you say ""Lorde &amp; Taylor are fighting""-by fighting do you mean ""FaceTiming constantly from US to NZ and LOLing at you""? Thnx bye"
taylorswift13,"@ChrisCarrabba, I'll never be able to thank you enough for showing up to surprise Abigail. Thank you for caring so much about your fans."
taylorswift13,"The Surprise - The Finale
@abiander @yelyahwilliams @ChrisCarrabba
http://t.co/Jh4nOgv2kE"
taylorswift13,"The Surprise - Part Two
@abiander
http://t.co/5oE8cEOVgh"
taylorswift13,"The Surprise - Part One
@abiander
http://t.co/MqSW3rQzRO"
taylorswift13,#30DaysTil1989WorldTour
taylorswift13,"Well that escalated quickly.
http://t.co/hBmbsrzk8s"
taylorswift13,Celebrating 25 years of Abigail being alive and 10 yrs of being her best friend! With @yelyahwilliams @ChrisCarrabba http://t.co/5ZTPSIoIHu
taylorswift13,"ELLEN I AM CACKLING
@TheEllenShow
http://t.co/c26jsXyHYS"
taylorswift13,"For the next 24 hours, TRUST NO ONE.

*locks self in kitchen cabinet*"
taylorswift13,"Happy Birthday, @jackantonoff!
May you always keep your youthful enthusiasm showcased in this photo. http://t.co/H2crGtgFxE"
taylorswift13,OMG Jack you just turned 31 on the 31st! And 31 is basically just 13 backwards. And 13 is my lucky number! See how I made that about me?!
taylorswift13,"When 'Worth It' comes on @1027KIISFM and you're in the car with @camilacabello97.... and all chill is lost.
http://t.co/zLeAeFcEag"
taylorswift13,"Style is #1 on pop radio for the 3rd week in a row!!!
Guess you could say this feeling 'never goes out of style'.......
God, I'm annoying."
taylorswift13,Living proof that you can be the @iHeartRadio Music Awards Artist of the Year and also a super embarrassing person! http://t.co/YbVhLSieuk
taylorswift13,"I might be okay but I'm NOT FINE AT ALL.
#MyFangirlLife
#TaylorAndMadonna http://t.co/z7fMbq0rEE"
taylorswift13,"""When it all falls down, we'll be two souls in a ghost town..""

*ugly cries forever*

#MadonnaAndTaylor http://t.co/7iTiqvKmQL"
taylorswift13,Surprise! #MadonnaAndTaylor
taylorswift13,"Getting ready for the #iHeartAwards!!! Live on NBC at 8ET
Squad members in attendance: @jtimberlake @HaileeSteinfeld @camilacabello97"
taylorswift13,"Me when Ellie's on the radio:
https://t.co/oGeTLRTfgM"
taylorswift13,"When you're at rehearsal and the door just can't even.

http://t.co/ixzAlmox8H"
taylorswift13,#40DaysTil1989WorldTour
taylorswift13,"We look over and Dixie is hugging Olivia, in this long kitten/toddler embrace...
@LilyAldridge http://t.co/bidr3yshAX"
taylorswift13,When that new Kendrick comes on: http://t.co/g9Il2LUgdX
taylorswift13,"You know what they say, girls wearing feathers flock together!
Wait no one says that.

@voguemagazine
@karliekloss http://t.co/udLYwUr7L3"
taylorswift13,@babyhaim this tweet explains why we are so close.
taylorswift13,@Caradelevingne YOUR AMERICAN ACCENT 👏👏👏👏👏👏
taylorswift13,"Omigod.
'Style' just went NUMBER ONE at pop radio.
Thanks for 3 in a row, guys.
This is unreal."
taylorswift13,"50 days until the 1989 World Tour kicks off, no big deal."
taylorswift13,"KENDRICK PUT HIS ALBUM OUT EARLY.

NO ONE TOUCH ME.

@kendricklamar"
taylorswift13,"GREAT WORK MEREDITH
I WAS JUST TRYING TO LOVE YOU AND NOW YOU OWE ME 40 MILLION DOLLARS http://t.co/Zsaa08EqPS"
taylorswift13,"Sisterhood:
http://t.co/7OVqI0V24O"
taylorswift13,"Real friends are the ones who walk into your house and go get snacks out of the pantry without asking. Happy Birthday, Este! @jizziemcguire"
taylorswift13,"Driving around with the @KelseaBallerini EP on repeat.. SO lovely:)
#yeahboy #lovemelikeyoumeanit"
taylorswift13,"We are at our best when we cheer each other on and build each other up.
Happy International Women's Day. http://t.co/C5FRxulqAB"
taylorswift13,"Happy Birthday, Dad. Thanks for all the unconditional love, sarcastic comments, and interesting Christmas presents. http://t.co/UQtDldmLrE"
taylorswift13,"I woke up like thissssssss
(With a cat on me) http://t.co/f7P4Fsikwx"
taylorswift13,New Romantics is FINALLY on iTunes!!!!!!!!!
taylorswift13,"THIS IS THE BEST THING I HAVE EVER SEEN.
http://t.co/4bNzbBdcsX"
taylorswift13,"Guess who just got named Godmother of this little one.... (ME)
@Jaime_King

http://t.co/BsxhtEyxPA"
taylorswift13,"Is it just me or is Lady Gaga, like, fully LIVING right now?!? #goals"
taylorswift13,"The look on someone's face when they're doing what they love is contagious and inspiring. So beautiful, PS22 Chorus.
http://t.co/rDjQ5afqAz"
taylorswift13,"I don't understand this odd dress debate and I feel like it's a trick somehow.
I'm confused and scared.
PS it's OBVIOUSLY BLUE AND BLACK"
taylorswift13,"Kissing my love at the @BRITAwards
Part III http://t.co/9DGm1UrZfN"
taylorswift13,"Kissing my love at the @BRITAwards
Part II http://t.co/G3EsK5iLWP"
taylorswift13,"Kissing my love at the @BRITAwards
Part I http://t.co/k6YEB3pxhw"
taylorswift13,"I had the best time opening the BRIT Awards with this performance!! Honestly, just such an amazing night. http://t.co/o05NJxeHhu"
taylorswift13,"MY FIRST BRIT AWARD OMGZZZZ
http://t.co/aFZ0EMtR6Y"
taylorswift13,"Cause we never go
out of
(Elle)
style
(awards).....
@samsmithworld https://t.co/BgANo7z1y3"
taylorswift13,LADS. teddysphotos nicholasgrimshaw https://t.co/yxGLslt3uM
taylorswift13,#innit trend that http://t.co/KQKYPmjAV7
taylorswift13,"You understand now why they lost their minds and fought the wars,
And why I've spent my whole life trying to put it into words..."
taylorswift13,"And so it goes, you two are dancing in a snow globe round and round.
And he keeps a picture of you in his office downtown."
taylorswift13,A song I wrote with @jackantonoff called 'You Are in Love' is finally up on @iTunesMusic!!!!
taylorswift13,"We wrote 'Style' exactly a year ago. Max, the guy flexin on the right, just won Producer of the Year at the Grammys. http://t.co/P1HekaITNA"
taylorswift13,"This wasn't a pre tape, it was all done live. I haven't changed clothes that fast since the tour ended. @jimmyfallon
http://t.co/mYh31HJV4c"
taylorswift13,I felt very lucky to be at the Oscar de la Renta show today. It was comforting to be in a room of… http://t.co/hKQUcJJedR
taylorswift13,karliekloss's photo http://t.co/W3VLoFAnbV
taylorswift13,Watch @jimmyfallon and me get dancy AND sporty tonight to celebrate the one year anniversary of @FallonTonight!! So excited about this!!
taylorswift13,"Life was never worse, but never better..."
taylorswift13,"So we decided to release the 1989 Deluxe bonus songs on @iTunesMusic! Tonight the first one, ""Wonderland"", is out. LIKE RIGHT NOW"
taylorswift13,Spontaneous moments like this are what keep me falling back in love with music over and over again.… http://t.co/Kx8VguCQvu
taylorswift13,Of course the coolest moment of my life happens and I can't figure out how to flip the video the right… http://t.co/4QLDGbt0sW
taylorswift13,#SNL40
taylorswift13,YEAH I WILL. @britmaack http://t.co/poexWpawWI
taylorswift13,Sending my love to all the lonely Starbucks lovers out there this Valentine's Day.....even though that is not the correct lyric.
taylorswift13,I just want to spend my life showing the people I love how much I love them. http://t.co/smkvG7ddN3
taylorswift13,When I want to go looking for wild desert kittens but Karlie is busy 'reading' and 'studying for NYU'. http://t.co/OZEJ8HgMSk
taylorswift13,"Directed by the amazing @kyle_newman

Starring @DomSherwood1 (who has 2 DIFFERENT COLORED EYES)

#STYLEmusicvideo

http://t.co/Nt1hfcAzMW"
taylorswift13,"Just found out that in 3.5 months, 1989 has now outsold Red (which has been out for over 2 years) AND I THINK THAT'S PRETTY COOL GUYS"
taylorswift13,#Feb13STYLE http://t.co/RfcmHU6cGh
taylorswift13,#Feb13STYLE http://t.co/6KBK3WwIu0
taylorswift13,STYLE music video. Friday. #Feb13STYLE http://t.co/ZOzO5nZ8Lk
taylorswift13,"Madonna is now a person I've met.
#TheGrammys"
taylorswift13,BABY http://t.co/po09J3STtW
taylorswift13,"@TheGRAMMYs @MaxMartin00 HOW AM I SUPPOSED TO HANDLE THIS I CANT WALK THE RED CARPET SPAZZING OUT LIKE THIS. Producer of the YEAR, MAX"
taylorswift13,"@TheGRAMMYs @Beyonce @S_C_
I NEED!!!! TO !!!! CALM DOWN!!!!
I can't calm down."
taylorswift13,"@TheGRAMMYs @kendricklamar IM NOT CRYING IM NOT CRYING IM NOT CRYING
*cries*"
taylorswift13,@TheGRAMMYs @yelyahwilliams @paramore I'M SCREECHING IN MY HOTEL ROOM OH MY GOD HAYLEY
taylorswift13,"This was Abigail and me in 2005, sophomore year. Expect to see similar facial expressions tonight. @TheGRAMMYs http://t.co/TSeshYi7iu"
taylorswift13,"My date to @TheGRAMMYs is........  @abiander!!!!
We'll try to dress as well in 2015 as we did in 2005. #GetReady http://t.co/NwrpUUSVZc"
taylorswift13,Went to the Grammy Museum in LA to see the exhibit they did on ma life. My behavior was as… http://t.co/6cjms2AJqB
taylorswift13,Guys...Thank you so much for giving 1989 a 10th WEEEK AT #1!! Woke up with the biggest smile on my face thinking about the year ahead of us.
taylorswift13,"Grammy Talk
http://t.co/ApZtCpXwpn"
taylorswift13,MCDONALDS WHY WOULD YOU DO THAT TO ME I WASNT READY
taylorswift13,"Instant replay:
http://t.co/3cm5t8wgoC"
taylorswift13,Nashville! http://t.co/q7XuaD4IYf
taylorswift13,"OH. MY. GOD.
therealmariskahargitay's photo http://t.co/rLgSSm2tJy"
taylorswift13,"Check here for dates http://t.co/Wl4LPRvwh9
Meanwhile I'll be doing a celebratory friendship dance to 'Forever'. http://t.co/hlfy0lsMOB"
taylorswift13,The girls and I got to talking and I'm overjoyed to announce that @haimtheband will be joining The 1989 World Tour!! TOURING W/ SQUAD YESSSS
taylorswift13,"Happy Birthday, @jtimberlake! Thank you for your music, comedy, daaaahncing, songwriting, and for taking this selfie: http://t.co/nExSjreYRU"
taylorswift13,PS any hackers saying they have 'nudes'? Psssh you'd love that wouldn't you! Have fun photoshopping cause you got NOTHING.
taylorswift13,"I'd like to acknowledge the MVP of the day, @yelyahwilliams, for being the first to text me about the hack this morning. #FriendshipGoals"
taylorswift13,"Cause the hackers gonna hack, hack, hack, hack, hack..."
taylorswift13,"""I try to be available for life to happen to me."" -Bill Murray
@haimtheband http://t.co/enKLkg6amH"
taylorswift13,"Whale Squad, adventures on the open ocean. http://t.co/FuMTqENo3R"
taylorswift13,"""She's always wearing, like, a 1950's bathing suit."" http://t.co/6RZjgzzzwX"
taylorswift13,"YES WHALE.
@haimtheband http://t.co/NcNcyrvdfw"
taylorswift13,When we were whale watching and didn't see whales for 5 minutes and go all moody. @haimtheband http://t.co/ag7TLNu5Fb
taylorswift13,"Este-back ride.
@haimtheband http://t.co/KE6LxAn3Ps"
taylorswift13,Hiking with the Squad in Hawaii. @HAIMtheband http://t.co/hrkveGMqql
taylorswift13,Greetings from Maui! @haimtheband http://t.co/OhSEJZpxkf
taylorswift13,"It's been a year since Ryan Tedder and I wrote 'They are the hunters. We are the foxes. AND WE RUN!'
#IKnowPlaces http://t.co/GWPdN2Ea0f"
taylorswift13,"YOU TELL THOSE HATERS GIRL.
http://t.co/towwjUoTxF"
taylorswift13,"So 'Electric Love' by Børns sounds like an instant classic to me..... #justsayingggg
garrettborns http://t.co/I32poRlhVd"
taylorswift13,Remembering his beautiful words on #MLKDay http://t.co/gUpUsV073a
taylorswift13,I didn't get the 'let's all wear black' memo. @gigihadid @karliekloss @iammarthahunt @ashavignone http://t.co/JNNaQ46ozY
taylorswift13,LOLOLOLOL THE SASS http://t.co/54BA9ZyhBD
taylorswift13,Purrrfect 😺📲 http://t.co/fChGwV0Nbv
taylorswift13,Cooking all day with @ashavignone @iammarthahunt @tavitulle http://t.co/058BjTcIKm
taylorswift13,KAR AND MAR. @karliekloss @iammarthahunt http://t.co/D7ktLnCnmb
taylorswift13,Cold New York. Hot tea. @iammarthahunt http://t.co/bWNdr5feRP
taylorswift13,"So excited about the @BRITAwards nomination!! Can't wait to get back to London, but then again I always can't wait to get back to London."
taylorswift13,Pretty obsessed with sarabareilles's video http://t.co/HP9VEjoJSy
taylorswift13,Jack and I went back to the birthplace of 1989 and simply rejoiced. @jackantonoff http://t.co/swsTaeQvH8
taylorswift13,graciegold95's photo http://t.co/d9AIFEy8Pa
taylorswift13,kyle_newman's photo http://t.co/zL5yjq8Rp6
taylorswift13,"Scott Swift, the newest member of @haimtheband. http://t.co/zprvl2g0pI"
taylorswift13,Wandering around Catalina with my favorite people to wander around with. @lordemusic @graceegold… http://t.co/ShoZeKPDFu
taylorswift13,Clear blue water... http://t.co/kiNNkBiQOQ
taylorswift13,@shondarhimes Having a writer like you to look up to makes my life better on a daily basis. So happy you like 1989. ((Squeals with joy)) ❤️
taylorswift13,"Grab your passport
..and my hand. http://t.co/3Dw0cg7dTE"
taylorswift13,Hi 2015. http://t.co/U8AK7bYBGj
taylorswift13,@yelyahwilliams @XChadballX CONGRATULATIONS YOU CRAZY KIDS!!!! ❤️❤️❤️❤️❤️❤️❤️
taylorswift13,"I can't thank you enough for making 1989 the best selling album of 2014.
NOW LETS GO CELEBRATE!
See you on ABC @OfficialNYRE tonight!"
taylorswift13,"I experienced so many moments of true love this year, and all of them were with you.
Here's to more magic in 2015.
http://t.co/nASjxS9Cl7"
taylorswift13,"I decided today that when my friends' children come over, I'll feed them chocolate chips and let them… http://t.co/FqyDLQgIZe"
taylorswift13,"Me watching Maze Runner= screaming in terror during action scenes or crying all proud of the kid from Love Actually.
There is no in between."
taylorswift13,"OBSESSED.
@louisawendorff
http://t.co/gXrXYEZx1B"
taylorswift13,She was completely exhausted from all the other naps she had taken that day. http://t.co/x8VqTXKXKe
taylorswift13,"Not that giving Christmas presents is a competition, but this year, my mom won. http://t.co/MafwU4SmUi"
taylorswift13,"My dad just gave me ten lint rollers for Christmas, not for lint but 'because you always have glitter all over you'.
Great start, Swifts."
taylorswift13,"Baby, we're the New Romantics.
The best people in life are free. http://t.co/ZaFrL4hur4"
taylorswift13,My cats wish they had thumbs so bad. I see them staring at mine like all jealous. http://t.co/hzGPRx8LJF
taylorswift13,Tonight Austin said we should all open 1 early Xmas gift- I saw it was a nerf gun as I got hit with the first shot. Then the battle began.
taylorswift13,"Maybe I'm being overly sensitive here but this seems kind of mean.
#shakeitoff http://t.co/Jb4yNfVb5b"
taylorswift13,"My favorite covers are the ones where the artist has made it their own, changing the way the song makes you feel. http://t.co/2rr3QVUiCk"
taylorswift13,"'I'm meeting my friend here. She's probably sitting in a corner and wearing a cape'
-me locating @tavitulle in a cafe

PS she was &amp; she was"
taylorswift13,"I love this SO much!
@TheGRAMMYs

http://t.co/qgVypbyJJZ"
taylorswift13,Happy birthday @babyhaim!So happy I got to watch you blow out your candles while you were singing a scandalous/perfect rap song. As you do.
taylorswift13,"I just want to thank anyone who wished me happiness today.
You're my friend.
These are my friends.
And I'm so lucky. http://t.co/uKQZHfJIR5"
taylorswift13,abigail_lauren's photo http://t.co/EexJlKKJML
taylorswift13,"When you're making wish, but you already have all you really need standing around you. http://t.co/HNU7aJ4mfZ"
taylorswift13,My birthday present from lenadunham my new most cherished possession. http://t.co/fD3BRH2fPD
taylorswift13,"So this is being 25.....

#WHAT
#bestbirthdayEVER http://t.co/UyaEa7hk1I"
taylorswift13,"This is my last tweet as a 24-year-old.
#casual"
taylorswift13,@selenagomez I LOVE YOU LIKE A LOVE SONG BEH-BEE
taylorswift13,"Plotting, planning, HUSTLING since 1989. http://t.co/PzY5L3aU2Q"
taylorswift13,Meredith is so utterly BORED by my Christmas cheer. http://t.co/Zg92MsFzuX
taylorswift13,"Me and @genagabrielle at Billboard's Woman of The Year event in NYC, right before she announced me and… http://t.co/pgYmLpSBcy"
taylorswift13,"Aretha Franklin just sang 'Happy Birthday' to me and it will take me decades to recover.
#goals"
taylorswift13,Teamwork. http://t.co/BMbKjVgbxo
taylorswift13,My sunshine. http://t.co/n7fCmVLxSg
taylorswift13,"Uh oh
Look what I did. http://t.co/hk8EWYhrsc"
taylorswift13,Got to see Emma KILL IT in Cabaret last night! Every new project she takes on is even more excellent… http://t.co/mogEBY0ocH
taylorswift13,"The @VictoriasSecret Fashion Show airs TONIGHT at 10/9 central on CBS.
!!!!!!!!!!!!!!!!!"
taylorswift13,"Who wore it better?

(Paddington obvs) http://t.co/r2gept1bxg"
taylorswift13,A gif depicting rare footage of how Ed and I get all pumped up to go onstage: http://t.co/zh0uxiVZRF
taylorswift13,"Anddddd *swoon*
http://t.co/thcreHomGN

#VSFS2014"
taylorswift13,"As my 25th birthday present from the media, I'd like for you to stop accusing all my friends of dating me.
#thirsty"
taylorswift13,YES YES YES THIS therealsarahhyland's video http://t.co/3JWZVuKHZ3
taylorswift13,"Good night, London... Miss you already. http://t.co/iqketLZuLx"
taylorswift13,I close my eyes and the flashback starts... http://t.co/Eqy3cHj3gp
taylorswift13,"London, thanks for dancing with me tonight under confetti. http://t.co/2Km8aHYkkO"
taylorswift13,capitalofficial's photo http://t.co/zn15Yzphqq
taylorswift13,About ready to go on at @CapitalOfficial Jingle Bell Ball- the voice is feeling hella bad but I'm here and ready to PARTY/sound like a frog.
taylorswift13,"I'm about to go onstage at @1027KIISFM #KIISJingleBall in LA.
Fun fact: I have a wicked case of laryngitis. This should be interesting!"
taylorswift13,"A song I wrote about shaking off things that don't matter just got nominated for 3 Grammys, including record and song of the year. GUYS."
taylorswift13,"So proud of these girls, 3 for killing it at the Victoria's Secret Fashion Show (@iammarthahunt… http://t.co/2eP91bAEDh"
taylorswift13,I'm in love with @iammarthahunt and @lilyaldridge http://t.co/Ww6ZuBvhHz
taylorswift13,"Thanks Billboard.
Also thanks, YOU.
(Does dorky celebratory dance then trips over a cat toy) http://t.co/o5xB7bpAO6"
taylorswift13,karliekloss's photo http://t.co/4E18aOHo70
taylorswift13,Missing the VS show. http://t.co/JNkRZ0JWv1
taylorswift13,"When you get to see your best friend KILL IT at her job.
@karliekloss http://t.co/TMzN2RpHPi"
taylorswift13,Tuesday was totally casual. http://t.co/UBETT26zyY
taylorswift13,"Oh my God she couldn't be cuter.
arianagrande http://t.co/ALwac0L4Pc"
taylorswift13,"Or maybe even............
#VSfashionshow http://t.co/VqZYUCBMKr"
taylorswift13,Tomorrow. #VSfashionshow http://t.co/vcQzzoC6jo
taylorswift13,Wonder what I'll be singing at the VS Fashion Show tomorrow... http://t.co/DDKvhxJ9HT
taylorswift13,"@Michael5SOS if I'm hearing you correctly, what you're saying is that you'd like to be twitter BFFs. I accept your implied request. 😺"
taylorswift13,"Casually giving lily's rock hard abs a hug last night.
@lilyaldridge
angelcandice http://t.co/D5ger9A8js"
taylorswift13,"@Michael5SOS 🐱 forgot to mention, congrats on the 🏆 the other night at the 🇺🇸🎶🏆's!
I was like 👯💃👏👏👏👏👏"
taylorswift13,"HELP @GenaGabrielle I AM CONVULSIVELY SOBBING AND CAN'T STOP
http://t.co/gT4OKXNCCN"
taylorswift13,It feels like one of those nights... http://t.co/PzTdu8GsEx
taylorswift13,@Michael5SOS Well I was late retweeting you. Call it even?
taylorswift13,"My cousin Danny and I, exhibiting fearless fashion and bold taste in hats. http://t.co/LFmB1IAZZx"
taylorswift13,Brooklyn Duo did a cover of Blank Space that makes it sound like a song people should walk down the aisle to. http://t.co/3V97Etc0fq
taylorswift13,"2009 and 2014
Happy Thanksgiving from the Swifts (and also the cousins who have other last names) http://t.co/aA6BeEhZ2l"
taylorswift13,Just sitting in the kitchen with my family and @TheEllenShow was on &amp; these amazing cheerleaders started dancing to Shake It Off= THE DREAM
taylorswift13,AUSTIN PLAYING WITH DRONES IN THE HOUSE IS NOT A FUN OR SAFE THANKSGIVING ACTIVITY http://t.co/lu4BkiozpA
taylorswift13,"I'm thankful for this car full of cousins.
@kflem7
#thanxgiving http://t.co/zKuAOdpogN"
taylorswift13,This was what happened when Lena and I found out that there is a rap song called 'Lena… http://t.co/wfM4LMFWFn
taylorswift13,"Any questions or requests can be directed to my manager, @lordemusic.
http://t.co/Oz7TPc1oHl

LOLz."
taylorswift13,This is a very shiny skirt. http://t.co/RpKPJ86VXK
taylorswift13,"This photo's like
""What'd I miss?
Did I miss it?
Guys?""

~ASOS magazine~ http://t.co/wC9M0qSQz3"
taylorswift13,"Sarah--I love you so much, we celebrated your birthday TWICE. #goals
http://t.co/trSQkGSeRX"
taylorswift13,"Ahahaha KARLIE!!
http://t.co/2Ah4uLwqVw
@karliekloss"
taylorswift13,"The rest of the world was black and white, but we were in screaming color.
@selenagomez http://t.co/UBKRvBv027"
taylorswift13,YES selenagomez's photo http://t.co/af11UyAAmt
taylorswift13,"#BlankSpace performance tonight on the #AMAs!!!!!!! It's gonna be crazy.
No like, actually crazy."
taylorswift13,#AMAs2014
taylorswift13,The whole team at therealsarahhyland's 24th birthday soirée last night. http://t.co/sXp6zUYFtS
taylorswift13,"I love this cover of Style so much.
http://t.co/Vc9dUgzKT0"
taylorswift13,"Yeah you wanna find love,
Then you know where the city is.
@selenagomez
#the1975 http://t.co/jUGFbjP89t"
taylorswift13,The 1975 at The Palladium. @selenagomez @elliegoulding http://t.co/EjtZ9wfG2J
taylorswift13,"""I know what I'm doin BAABE
Talkin bout a revolution
.....there it is""

(THRASHES UNCONTROLLABLY)

@lordemusic @MiguelUnlimited
@ChemBros"
taylorswift13,"Happy Birthday to the most effortlessly beautiful woman I've ever met.
@lilyaldridge http://t.co/axZ2sBgEQL"
taylorswift13,"RHNJHGHDFVHJOIYTDFBJJN

I'm fine.

http://t.co/iHduww5VwK"
taylorswift13,Cracking up at lucyhale's photo http://t.co/TM6IDaOz8Q
taylorswift13,@jessetyler I was so excited about your tweet that I called my mom and also did a reading of it for the cats. Please still like me.
taylorswift13,It takes a while to actually comprehend something like this. It's one of my favorite covers and… http://t.co/LjEGGDqjw6
taylorswift13,Screaming color. http://t.co/rNF0w7ZC4S
taylorswift13,Drove back into the city listening to @nickjonas 'Santa Barbara' cause it's like a combo of Bon Iver and the way Christmas time should feel.
taylorswift13,Knicks. http://t.co/H2IwFXMor0
taylorswift13,These are 2 of the greatest girls and I'm still laughing from tonight. http://t.co/XgC2X8ZQZq
taylorswift13,"I think the greatest moment of @Seanopry55's performance in Blank Space is at 2:08. Tell me your fav Sean moments?!?
http://t.co/PQ0nPmjFcm"
taylorswift13,"This Q&amp;A situation right now. 🎅
http://t.co/gEvxTCgk59"
taylorswift13,Tomorrow I'll be on @GMA because @AmericanExpress and I have something insanely cool to tell you about regarding the #BlankSpaceExperience!
taylorswift13,"I could show you incredible things.

http://t.co/PQ0nPmjFcm

Edit credit goes to dailynarnia http://t.co/WgAg61GjYu"
taylorswift13,"GUYS.

Blank Space Music Video
Directed by @JosephKahn
Co-Starring @Seanopry55

http://t.co/PQ0nPmjFcm
#BLANKSPACEMUSICVIDEO"
taylorswift13,"A sneak peak at the official ""Shake It Off"" choreography for the 1989 World Tour:
http://t.co/go43vmoNMO"
taylorswift13,It's Ella's 18th birthday technically but we all know she's really 300 and knows all the secrets of… http://t.co/jkkLzrJCg3
taylorswift13,Here's a pic of Hilary Duff quoting my lyrics on Instagram and generally just being the cutest person in history. http://t.co/Xg1bjy59Qf
taylorswift13,"You've got to fight for your right to PARTY.
#Japan http://t.co/pPiRxNzjZ3"
taylorswift13,"The last time an album sold as many copies as 1989 did first week, it was 2002, I was 12, and going… http://t.co/BOpWSi6cdl"
taylorswift13,"Industry experts predicted 1989 would sell 650k first week.
You went and bought 1.287 million albums.… http://t.co/7qumF3laPs"
taylorswift13,"Hi, Tokyo! http://t.co/xWOsdVQGz7"
taylorswift13,"So yeah, #The1989WorldTour is happening!! Go to http://t.co/0QsMufjnee for details. I CANNOT WAIT!
 http://t.co/FS8NverUuW"
taylorswift13,What a beautiful week. Night guys 😘 http://t.co/JqpasUXkaH
taylorswift13,"She's @_Jencita_ if you want to go tell her how cute she is and how precocious and dancy her baby ALREADY is.
I'm not crying I'm not crying"
taylorswift13,"YOU GUYS JENCITA'S UNBORN BABY IS DANCING TO BLANK SPACE IN THIS VIDEO AND I CANNOT CALM DOWN ABOUT IT.

http://t.co/Hk23xr1D6w"
taylorswift13,"Today Hillary's pug dressed up in its Christmas best and bought #TS1989.

FYI: Hil is mountainswemoved on Tumblr. http://t.co/2uZ9MuYrJN"
taylorswift13,"In silent screams,
In wildest dreams,
I never dreamed of this.

http://t.co/JhUZG7ADJ4
#taylurking
#TS1989 http://t.co/CQBpnBKDMd"
taylorswift13,"When I was drowning
That's when I could finally breathe.

#TS1989
#taylurking
http://t.co/JhUZG7ADJ4 http://t.co/2gVNNY8Urn"
taylorswift13,"Oh, you got that James Dean daydream
Look in your eye...

http://t.co/JhUZG7ADJ4
#TS1989
#taylurking http://t.co/qstZimU9tl"
taylorswift13,"Look at that face... 😍

#TS1989
#taylurking
http://t.co/JhUZG7ADJ4 http://t.co/LzQ9IokMtk"
taylorswift13,"Saw you there and I thought
Oh
My
God.

http://t.co/JhUZG7ADJ4
#taylurking
#TS1989 http://t.co/LNd7B4VwnO"
taylorswift13,"The best people in life are free.

#TS1989
#taylurking http://t.co/ZFj5seagK3"
